Order_ID,Customer_ID,Product,Quantity,Unit_Price,Order_Date
26965,C0503,Keyboard,1,1500,2025-07-05
59956,C0221,Laptop,2,12000,2025-06-29
15085,C0860,Tablet,3,25000,2025-06-22
95990,C0961,Mouse,2,12000,2025-07-05
57462,C0994,Monitor,2,25000,2025-06-08
82471,C0548,Mouse,4,12000,2025-07-28
38053,C0227,Laptop,2,70000,2025-07-25
79957,C0940,Mouse,3,25000,2025-06-29
46303,C0828,Tablet,1,500,2025-07-26
68207,C0986,Laptop,1,500,2025-06-28
17343,C0204,Laptop,2,500,2025-06-14
91674,C0663,Laptop,3,3000,2025-07-17
73242,C0158,Headphones,1,3000,2025-07-15
89022,C0481,Tablet,5,3000,2025-07-16
28076,C0889,Monitor,4,500,2025-06-15
85715,C0947,Monitor,1,1500,2025-08-03
99001,C0758,Mouse,5,3000,2025-06-08
59836,C0594,Laptop,3,25000,2025-06-08
60867,C0508,Keyboard,3,500,2025-06-23
38086,C0301,Keyboard,3,500,2025-07-28
25216,C0038,Tablet,1,70000,2025-08-03
65683,C0292,Mouse,2,70000,2025-06-28
27674,C0815,Tablet,2,3000,2025-07-16
48624,C0567,Mouse,5,1500,2025-06-08
51073,C0237,Keyboard,1,500,2025-07-16
46220,C0310,Mouse,2,70000,2025-06-17
39238,C0810,Mouse,5,70000,2025-07-25
89974,C0710,Monitor,3,25000,2025-07-28
60086,C0837,Tablet,3,12000,2025-07-28
20667,C0349,Tablet,2,500,2025-07-01
12711,C0475,Monitor,3,500,2025-06-17
99251,C0237,Keyboard,4,70000,2025-06-10
55804,C0410,Tablet,1,25000,2025-06-28
29967,C0034,Mouse,4,3000,2025-07-17
93790,C0638,Laptop,2,12000,2025-07-21
42242,C0211,Keyboard,5,12000,2025-07-04
50662,C0352,Monitor,5,1500,2025-07-30
27555,C0161,Keyboard,1,70000,2025-07-16
73193,C0084,Tablet,2,25000,2025-07-11
18204,C0242,Headphones,3,25000,2025-06-25
78260,C0501,Mouse,1,3000,2025-07-14
79461,C0519,Tablet,5,1500,2025-06-21
98906,C0498,Headphones,4,1500,2025-07-08
47615,C0414,Monitor,1,3000,2025-06-19
33063,C0427,Tablet,3,70000,2025-06-08
21184,C0558,Laptop,1,1500,2025-06-07
93957,C0626,Headphones,5,12000,2025-07-02
93621,C0697,Headphones,5,70000,2025-07-27
37466,C0469,Monitor,5,12000,2025-07-19
42409,C0781,Laptop,1,12000,2025-06-13
28575,C0208,Mouse,4,3000,2025-06-16
65335,C0513,Headphones,2,3000,2025-07-14
62462,C0692,Mouse,4,70000,2025-08-03
25904,C0940,Mouse,2,70000,2025-07-20
21563,C0307,Headphones,3,3000,2025-06-25
58065,C0566,Tablet,5,12000,2025-06-20
74717,C0626,Tablet,1,12000,2025-07-27
67130,C0270,Monitor,1,1500,2025-07-16
58287,C0511,Monitor,1,500,2025-06-11
79209,C0836,Laptop,2,1500,2025-07-04
13773,C0172,Laptop,5,3000,2025-08-04
55043,C0139,Mouse,2,12000,2025-07-29
38783,C0839,Monitor,1,70000,2025-08-02
36161,C0888,Headphones,4,3000,2025-06-10
46352,C0465,Keyboard,3,1500,2025-07-11
42529,C0189,Mouse,5,70000,2025-06-25
82347,C0088,Monitor,1,25000,2025-06-08
81626,C0736,Tablet,1,3000,2025-06-14
84510,C0819,Keyboard,3,3000,2025-06-11
65713,C0744,Tablet,4,12000,2025-06-12
83139,C0001,Keyboard,2,1500,2025-07-06
52145,C0481,Laptop,4,500,2025-07-17
89746,C0285,Mouse,2,12000,2025-07-30
44442,C0543,Keyboard,5,12000,2025-07-17
91613,C0677,Keyboard,3,12000,2025-07-22
89353,C0946,Headphones,2,25000,2025-07-22
87155,C0538,Headphones,5,25000,2025-06-07
49190,C0637,Monitor,1,25000,2025-07-13
56595,C0821,Monitor,3,500,2025-08-02
57818,C0647,Headphones,1,500,2025-07-23
42092,C0608,Keyboard,2,70000,2025-06-23
61023,C0547,Mouse,2,3000,2025-07-06
92780,C0839,Mouse,4,25000,2025-07-16
12028,C0169,Keyboard,3,1500,2025-07-08
44804,C0593,Tablet,5,3000,2025-06-17
49559,C0658,Keyboard,2,500,2025-07-13
53011,C0752,Mouse,1,1500,2025-07-27
38866,C0082,Tablet,3,12000,2025-06-26
59640,C0990,Mouse,4,70000,2025-07-21
54278,C0207,Headphones,1,1500,2025-07-18
85355,C0784,Mouse,2,3000,2025-07-27
44548,C0720,Headphones,3,70000,2025-06-24
78830,C0780,Monitor,4,12000,2025-07-04
69967,C0215,Mouse,1,3000,2025-07-08
25088,C0487,Mouse,4,1500,2025-07-17
51871,C0102,Headphones,3,70000,2025-07-18
45243,C0456,Monitor,1,500,2025-07-12
14781,C0909,Keyboard,4,500,2025-06-11
22341,C0954,Keyboard,3,12000,2025-07-03
29918,C0831,Keyboard,3,12000,2025-06-11
50342,C0463,Keyboard,1,500,2025-06-25
70775,C0258,Laptop,3,12000,2025-06-23
45994,C0544,Tablet,2,12000,2025-08-01
92487,C0209,Mouse,4,70000,2025-06-06
87669,C0253,Monitor,5,25000,2025-06-28
42457,C0711,Headphones,5,12000,2025-06-16
48281,C0427,Keyboard,5,12000,2025-07-19
39888,C0681,Monitor,3,25000,2025-06-25
28658,C0135,Laptop,5,500,2025-06-09
96309,C0130,Mouse,4,70000,2025-06-20
96731,C0425,Tablet,4,25000,2025-06-06
68475,C0962,Tablet,3,25000,2025-06-17
38505,C0480,Keyboard,3,500,2025-08-03
42916,C0785,Laptop,2,1500,2025-08-02
30793,C0438,Keyboard,2,500,2025-08-03
85005,C0161,Headphones,5,3000,2025-07-11
74466,C0425,Mouse,3,12000,2025-07-31
50484,C0464,Keyboard,3,500,2025-06-10
29599,C0243,Keyboard,5,3000,2025-06-12
43694,C0100,Keyboard,4,3000,2025-06-26
28022,C0298,Tablet,3,12000,2025-06-18
18813,C0974,Laptop,4,70000,2025-08-03
41354,C0453,Monitor,1,500,2025-07-07
33525,C0856,Tablet,3,25000,2025-07-11
32735,C0313,Monitor,4,25000,2025-07-18
67935,C0295,Monitor,5,3000,2025-07-25
49149,C0212,Keyboard,1,1500,2025-07-18
66749,C0740,Keyboard,3,25000,2025-07-21
51023,C0872,Keyboard,3,3000,2025-06-23
62492,C0155,Tablet,4,500,2025-06-26
84874,C0599,Laptop,5,70000,2025-06-24
81304,C0892,Laptop,5,25000,2025-06-08
51937,C0624,Mouse,1,3000,2025-08-04
75968,C0860,Mouse,4,70000,2025-07-14
25921,C0668,Tablet,3,500,2025-07-12
37412,C0468,Keyboard,2,12000,2025-07-12
12377,C0177,Mouse,1,12000,2025-06-09
18601,C0538,Monitor,5,25000,2025-07-30
37867,C0238,Tablet,2,12000,2025-06-28
82859,C0938,Headphones,2,3000,2025-07-31
92713,C0147,Laptop,3,25000,2025-07-27
38607,C0199,Monitor,1,1500,2025-06-18
92316,C0853,Monitor,3,12000,2025-06-28
65478,C0430,Tablet,3,70000,2025-06-23
51728,C0963,Tablet,1,25000,2025-07-30
53818,C0119,Laptop,3,3000,2025-08-01
62829,C0216,Monitor,4,25000,2025-07-20
84021,C0702,Mouse,1,25000,2025-07-18
64702,C0188,Mouse,4,70000,2025-07-17
20339,C0113,Keyboard,1,3000,2025-07-10
94873,C0397,Keyboard,3,25000,2025-07-01
30183,C0160,Headphones,4,12000,2025-06-14
78441,C0450,Monitor,5,70000,2025-07-11
57170,C0655,Mouse,4,25000,2025-06-08
40819,C0723,Keyboard,1,1500,2025-06-18
19110,C0347,Tablet,1,500,2025-06-06
41828,C0897,Tablet,4,70000,2025-06-23
67352,C0286,Tablet,2,25000,2025-06-08
59883,C0205,Keyboard,5,500,2025-06-14
78978,C0676,Keyboard,5,25000,2025-06-24
86063,C0302,Keyboard,4,500,2025-07-13
87459,C0416,Mouse,3,25000,2025-07-11
41659,C0163,Headphones,2,500,2025-07-08
56328,C0216,Tablet,3,500,2025-07-31
31996,C0133,Monitor,2,70000,2025-06-16
24407,C0051,Keyboard,4,500,2025-06-18
33548,C0862,Mouse,3,3000,2025-08-01
13090,C0276,Mouse,1,3000,2025-06-24
76691,C0946,Laptop,1,3000,2025-06-13
26986,C0180,Keyboard,5,3000,2025-07-24
86480,C0523,Tablet,2,1500,2025-07-22
66356,C0919,Tablet,2,500,2025-07-21
74327,C0168,Tablet,2,3000,2025-07-27
45805,C0577,Monitor,2,1500,2025-06-08
53841,C0176,Laptop,2,3000,2025-06-10
68660,C0060,Tablet,1,25000,2025-06-23
47264,C0317,Laptop,4,25000,2025-07-02
93301,C0912,Headphones,2,1500,2025-06-06
27016,C0234,Tablet,3,70000,2025-06-20
11075,C0825,Headphones,4,70000,2025-08-01
16968,C0211,Laptop,2,1500,2025-06-13
74218,C0336,Keyboard,3,70000,2025-06-30
73164,C0626,Laptop,2,25000,2025-07-27
53051,C0552,Keyboard,2,3000,2025-07-30
91248,C0974,Keyboard,2,1500,2025-06-09
41409,C0951,Laptop,5,1500,2025-06-10
26823,C0280,Mouse,3,1500,2025-07-31
63556,C0800,Laptop,5,70000,2025-06-15
77512,C0005,Tablet,3,500,2025-06-26
25996,C0675,Keyboard,1,500,2025-07-09
40335,C0596,Tablet,1,12000,2025-07-08
38799,C0551,Headphones,3,25000,2025-07-26
21610,C0443,Laptop,4,25000,2025-06-23
43544,C0196,Mouse,4,12000,2025-06-23
80054,C0351,Mouse,2,70000,2025-06-28
91363,C0996,Laptop,3,500,2025-06-22
11122,C0090,Keyboard,2,1500,2025-07-13
39236,C0859,Monitor,2,500,2025-06-26
54512,C0027,Keyboard,2,3000,2025-06-12
53080,C0756,Tablet,4,70000,2025-06-21
15853,C0284,Laptop,1,25000,2025-08-03
53184,C0039,Keyboard,1,3000,2025-07-27
79929,C0272,Laptop,4,70000,2025-06-23
82534,C0769,Mouse,5,70000,2025-07-02
73501,C0898,Keyboard,3,1500,2025-07-26
52828,C0015,Monitor,2,12000,2025-07-20
36780,C0293,Laptop,5,70000,2025-08-02
68094,C0722,Headphones,1,500,2025-06-16
68229,C0399,Headphones,2,1500,2025-06-18
78864,C0451,Laptop,5,12000,2025-07-22
44979,C0782,Monitor,5,25000,2025-07-24
44568,C0328,Laptop,5,500,2025-07-10
51243,C0948,Tablet,3,3000,2025-07-26
40290,C0866,Keyboard,3,25000,2025-06-27
35549,C0741,Laptop,3,25000,2025-07-11
52136,C0647,Laptop,3,500,2025-07-05
48772,C0388,Keyboard,4,25000,2025-06-07
77003,C0279,Keyboard,4,70000,2025-06-11
17070,C0422,Tablet,2,25000,2025-07-16
78291,C0828,Mouse,1,12000,2025-07-22
79243,C0754,Monitor,3,12000,2025-06-06
50763,C0507,Headphones,3,3000,2025-06-17
45798,C0141,Keyboard,2,70000,2025-07-07
84355,C0679,Tablet,3,500,2025-06-16
96283,C0393,Monitor,5,500,2025-07-28
93987,C0322,Headphones,1,3000,2025-07-06
19358,C0077,Keyboard,1,1500,2025-07-31
51629,C0762,Mouse,3,12000,2025-07-03
81121,C0885,Headphones,5,25000,2025-06-26
24310,C0402,Headphones,3,500,2025-07-25
86963,C0541,Keyboard,4,500,2025-06-22
96649,C0088,Tablet,4,70000,2025-07-09
28469,C0380,Tablet,2,70000,2025-07-11
79679,C0053,Mouse,5,3000,2025-06-06
26458,C0927,Laptop,3,70000,2025-06-09
79526,C0803,Mouse,2,3000,2025-07-28
61271,C0290,Keyboard,4,25000,2025-07-12
14280,C0063,Tablet,2,12000,2025-07-12
92470,C0576,Mouse,2,3000,2025-08-01
43092,C0838,Tablet,2,3000,2025-06-08
68945,C0373,Monitor,1,500,2025-07-19
87301,C0589,Mouse,4,12000,2025-07-16
53849,C0602,Headphones,3,12000,2025-08-01
37800,C0422,Headphones,4,500,2025-07-03
57865,C0642,Mouse,3,25000,2025-07-06
10796,C0895,Keyboard,1,70000,2025-07-10
94640,C0542,Laptop,4,12000,2025-06-07
40758,C0548,Laptop,5,500,2025-06-27
59543,C0601,Keyboard,3,70000,2025-06-15
37123,C0815,Mouse,3,25000,2025-07-10
66194,C0924,Laptop,3,1500,2025-07-01
42764,C0941,Tablet,3,70000,2025-07-23
75143,C0938,Keyboard,3,500,2025-06-17
20345,C0305,Keyboard,5,3000,2025-07-18
13107,C0284,Keyboard,2,70000,2025-07-17
20708,C0530,Mouse,4,12000,2025-06-19
61455,C0510,Mouse,1,500,2025-06-14
28791,C0104,Laptop,2,25000,2025-07-31
73427,C0864,Tablet,3,500,2025-06-22
28494,C0736,Keyboard,1,25000,2025-07-23
43057,C0221,Tablet,2,1500,2025-06-18
56733,C0594,Mouse,3,70000,2025-07-29
53710,C0848,Mouse,3,1500,2025-06-17
13882,C0190,Headphones,3,1500,2025-06-22
66896,C0024,Mouse,5,1500,2025-07-27
86866,C0222,Headphones,2,12000,2025-07-24
89323,C0706,Headphones,5,12000,2025-07-25
25972,C0650,Laptop,2,500,2025-06-27
58886,C0906,Tablet,3,70000,2025-06-23
25050,C0420,Tablet,3,25000,2025-07-21
73557,C0845,Mouse,5,12000,2025-07-21
84621,C0617,Monitor,1,12000,2025-07-04
42787,C0345,Headphones,3,500,2025-07-22
65755,C0420,Headphones,5,12000,2025-06-26
38376,C0116,Keyboard,1,25000,2025-07-02
63104,C0788,Laptop,3,500,2025-07-25
12256,C0346,Tablet,1,12000,2025-06-17
72034,C0704,Tablet,4,3000,2025-07-29
30631,C0654,Mouse,2,1500,2025-06-28
91688,C0152,Tablet,5,70000,2025-06-15
30279,C0682,Keyboard,5,70000,2025-06-30
58391,C0908,Monitor,3,1500,2025-07-12
79610,C0501,Keyboard,3,12000,2025-07-26
90125,C0754,Headphones,4,70000,2025-07-25
92715,C0811,Tablet,5,25000,2025-06-21
18621,C0223,Tablet,1,1500,2025-07-09
57781,C0343,Monitor,2,70000,2025-06-20
35155,C0664,Laptop,4,70000,2025-07-28
41320,C0210,Tablet,3,500,2025-07-21
35264,C0506,Laptop,3,3000,2025-07-01
39574,C0165,Mouse,2,70000,2025-06-15
62436,C0557,Tablet,4,70000,2025-07-14
31818,C0941,Monitor,5,500,2025-07-06
94126,C0595,Tablet,1,12000,2025-07-03
75170,C0759,Tablet,4,3000,2025-07-03
68488,C0528,Monitor,1,70000,2025-07-11
73369,C0221,Headphones,4,70000,2025-06-23
52501,C0879,Headphones,5,1500,2025-06-28
77436,C0580,Laptop,2,1500,2025-07-23
33693,C0947,Mouse,2,1500,2025-06-19
83004,C0702,Laptop,4,1500,2025-07-31
79902,C0198,Headphones,5,25000,2025-07-25
88512,C0941,Laptop,1,500,2025-06-19
81036,C0371,Monitor,3,500,2025-07-19
68299,C0761,Tablet,3,12000,2025-07-06
94564,C0654,Laptop,1,3000,2025-07-10
37805,C0215,Monitor,2,70000,2025-07-05
14820,C0912,Monitor,3,1500,2025-07-18
54080,C0758,Mouse,4,500,2025-07-28
20717,C0821,Monitor,4,500,2025-06-19
79649,C0177,Mouse,5,70000,2025-07-22
78147,C0772,Laptop,4,25000,2025-06-27
45480,C0114,Keyboard,4,500,2025-07-06
84394,C1000,Tablet,3,70000,2025-07-04
83204,C0371,Tablet,1,12000,2025-07-18
73038,C0503,Keyboard,4,70000,2025-06-10
72989,C0407,Laptop,4,1500,2025-06-26
34065,C0252,Mouse,4,3000,2025-07-02
66388,C0534,Tablet,3,25000,2025-06-07
29009,C0997,Laptop,2,1500,2025-07-22
32410,C0736,Laptop,5,3000,2025-06-11
95120,C0615,Monitor,5,70000,2025-07-12
16013,C0467,Keyboard,1,1500,2025-07-07
53910,C0545,Mouse,3,3000,2025-07-06
39821,C0228,Headphones,4,3000,2025-07-25
99393,C0981,Headphones,2,500,2025-07-20
73892,C0824,Keyboard,4,3000,2025-07-22
13041,C0872,Keyboard,5,3000,2025-07-18
65724,C0236,Tablet,5,3000,2025-06-25
99494,C0282,Monitor,3,12000,2025-07-02
65187,C0537,Monitor,5,70000,2025-07-19
36976,C0949,Laptop,4,12000,2025-06-16
61122,C0450,Mouse,1,12000,2025-07-16
89032,C0985,Laptop,5,25000,2025-07-21
59481,C0355,Keyboard,2,25000,2025-07-04
20128,C0169,Laptop,4,500,2025-07-24
15804,C0201,Keyboard,1,3000,2025-08-03
93128,C0588,Headphones,3,12000,2025-07-06
84580,C0846,Laptop,2,12000,2025-06-26
54025,C0261,Monitor,2,12000,2025-07-11
67159,C0954,Keyboard,3,500,2025-07-27
47661,C0218,Tablet,1,500,2025-06-26
10302,C0424,Headphones,5,3000,2025-06-20
67779,C0465,Monitor,3,12000,2025-07-13
76001,C0107,Keyboard,5,70000,2025-06-21
79276,C0877,Laptop,1,3000,2025-06-27
94112,C0589,Monitor,4,70000,2025-07-14
75147,C0985,Monitor,2,25000,2025-06-18
58528,C0462,Tablet,5,12000,2025-07-14
60957,C0383,Mouse,1,12000,2025-06-24
20656,C0314,Headphones,3,12000,2025-07-10
52209,C0330,Monitor,4,3000,2025-07-27
67376,C0613,Keyboard,1,500,2025-07-07
73162,C0019,Mouse,1,500,2025-06-11
91636,C0498,Laptop,4,12000,2025-06-21
99027,C0626,Mouse,1,70000,2025-06-22
53815,C0124,Mouse,2,12000,2025-07-08
84402,C0980,Monitor,3,70000,2025-06-06
40058,C0469,Headphones,1,3000,2025-07-16
67375,C0503,Headphones,5,3000,2025-06-26
13259,C0829,Mouse,4,25000,2025-07-25
13398,C0953,Tablet,4,25000,2025-07-09
10548,C0133,Headphones,5,25000,2025-06-26
64882,C0375,Headphones,3,12000,2025-07-26
17464,C0331,Mouse,1,12000,2025-07-05
25897,C0003,Keyboard,3,3000,2025-07-31
92574,C0675,Headphones,1,25000,2025-06-08
34090,C0844,Tablet,5,25000,2025-06-27
13741,C0979,Keyboard,5,25000,2025-07-31
38810,C0950,Monitor,2,500,2025-06-07
47770,C0216,Headphones,3,3000,2025-07-07
39381,C0176,Keyboard,4,3000,2025-06-25
66789,C0021,Laptop,5,25000,2025-06-13
31177,C0611,Laptop,3,70000,2025-07-10
78038,C0777,Mouse,1,1500,2025-06-21
41634,C0321,Mouse,5,500,2025-08-01
98961,C0558,Laptop,5,12000,2025-07-12
38387,C0553,Keyboard,1,70000,2025-06-21
88234,C0021,Tablet,2,12000,2025-07-01
49992,C0903,Monitor,4,70000,2025-06-09
99131,C0680,Headphones,2,70000,2025-07-22
42233,C0242,Laptop,5,70000,2025-07-07
37302,C0133,Mouse,1,3000,2025-07-31
10938,C0730,Laptop,1,70000,2025-07-22
96413,C0706,Keyboard,1,500,2025-08-03
10130,C0533,Monitor,1,12000,2025-06-15
75464,C0862,Laptop,1,500,2025-07-04
29783,C0239,Keyboard,2,500,2025-06-07
69696,C0179,Tablet,5,25000,2025-07-04
37676,C0545,Monitor,5,70000,2025-06-11
41104,C0432,Monitor,4,500,2025-07-22
45497,C0229,Tablet,4,3000,2025-06-17
39598,C0058,Keyboard,5,3000,2025-07-23
52088,C0779,Monitor,5,70000,2025-07-20
37630,C0987,Keyboard,2,500,2025-06-11
74763,C0561,Monitor,3,500,2025-07-20
57451,C0511,Keyboard,5,500,2025-07-06
13206,C0711,Headphones,4,70000,2025-07-20
11427,C0732,Mouse,5,500,2025-06-08
29719,C0791,Monitor,3,70000,2025-07-07
56125,C0038,Headphones,4,25000,2025-07-25
15161,C0696,Keyboard,5,70000,2025-08-04
56755,C0615,Keyboard,5,12000,2025-07-23
86210,C0548,Headphones,3,500,2025-07-06
27570,C0718,Tablet,3,3000,2025-06-15
80216,C0571,Monitor,3,3000,2025-08-04
55351,C0979,Laptop,5,500,2025-08-03
91465,C0774,Tablet,4,70000,2025-07-11
13299,C0955,Keyboard,5,1500,2025-06-19
13911,C0143,Tablet,1,3000,2025-07-22
35351,C0886,Mouse,4,70000,2025-07-16
87470,C0758,Keyboard,3,12000,2025-06-22
50291,C0034,Headphones,4,1500,2025-07-22
14975,C0692,Tablet,4,3000,2025-06-12
40388,C0584,Laptop,4,12000,2025-07-31
88849,C0053,Laptop,5,25000,2025-06-12
55617,C0333,Tablet,3,3000,2025-06-17
51354,C0889,Keyboard,3,500,2025-07-09
63571,C0873,Headphones,4,12000,2025-07-23
89148,C0500,Headphones,5,25000,2025-06-06
96210,C0627,Headphones,5,25000,2025-06-06
94196,C0777,Tablet,4,70000,2025-07-27
91861,C0846,Laptop,4,3000,2025-06-12
74675,C0762,Headphones,2,25000,2025-06-12
94468,C0256,Tablet,3,70000,2025-07-05
91326,C0436,Monitor,3,25000,2025-06-18
60005,C0669,Headphones,4,12000,2025-06-26
99466,C0263,Laptop,4,12000,2025-06-24
18907,C0320,Mouse,3,70000,2025-06-11
69250,C0315,Monitor,4,3000,2025-07-13
80043,C0398,Tablet,4,3000,2025-07-30
48678,C0874,Keyboard,3,12000,2025-07-05
73040,C0168,Headphones,1,3000,2025-06-10
86254,C0443,Keyboard,4,3000,2025-07-23
48650,C0183,Keyboard,1,3000,2025-06-26
21323,C0190,Laptop,1,12000,2025-08-03
27881,C0579,Headphones,2,1500,2025-07-04
60722,C0099,Tablet,2,500,2025-07-17
33987,C0590,Headphones,4,12000,2025-07-29
50911,C0380,Headphones,2,1500,2025-07-18
42340,C0972,Tablet,2,12000,2025-07-08
49278,C0709,Monitor,2,1500,2025-07-10
19637,C0376,Keyboard,1,1500,2025-07-19
53743,C0591,Keyboard,4,25000,2025-06-13
61911,C0698,Monitor,1,12000,2025-07-31
18064,C0085,Headphones,3,3000,2025-07-13
79947,C0263,Keyboard,2,25000,2025-06-08
50572,C0032,Mouse,2,3000,2025-07-27
91227,C0887,Laptop,4,1500,2025-07-31
95202,C0413,Monitor,4,70000,2025-08-03
10190,C0767,Monitor,4,1500,2025-06-12
15942,C0330,Monitor,4,3000,2025-07-09
85305,C0187,Laptop,1,70000,2025-07-15
24306,C0691,Mouse,5,1500,2025-06-25
11281,C0853,Laptop,4,3000,2025-07-06
31311,C0227,Keyboard,4,25000,2025-06-29
15680,C0501,Keyboard,2,3000,2025-06-20
38554,C0509,Monitor,3,70000,2025-07-01
11586,C0493,Headphones,2,25000,2025-08-02
68239,C0319,Headphones,3,25000,2025-07-22
96646,C0837,Keyboard,3,1500,2025-06-26
91682,C0441,Keyboard,4,70000,2025-07-08
79179,C0993,Keyboard,1,25000,2025-07-17
27904,C0211,Tablet,1,1500,2025-06-27
73511,C0982,Laptop,3,3000,2025-07-25
94421,C0415,Tablet,5,500,2025-07-20
23725,C0071,Monitor,2,25000,2025-06-14
63964,C0874,Mouse,5,12000,2025-07-31
11331,C0165,Mouse,1,12000,2025-07-12
27206,C0546,Monitor,5,3000,2025-06-15
14788,C0300,Headphones,5,12000,2025-07-31
91247,C0047,Headphones,2,70000,2025-06-29
44100,C0870,Headphones,4,70000,2025-07-01
21726,C0978,Mouse,3,12000,2025-06-15
91495,C0941,Headphones,5,500,2025-07-08
69545,C0382,Keyboard,3,3000,2025-07-04
92656,C0994,Headphones,4,500,2025-06-28
15033,C0224,Monitor,5,12000,2025-07-14
99328,C0518,Keyboard,3,3000,2025-06-23
60793,C0700,Monitor,3,1500,2025-07-01
54846,C0803,Laptop,4,1500,2025-06-26
19528,C0749,Headphones,5,3000,2025-06-18
53932,C0255,Tablet,5,500,2025-06-29
59437,C0099,Laptop,3,12000,2025-06-11
23016,C0667,Headphones,4,12000,2025-07-04
64028,C0119,Laptop,3,3000,2025-07-29
89041,C0102,Keyboard,5,500,2025-06-08
96387,C0605,Headphones,5,3000,2025-07-21
66122,C0877,Laptop,1,1500,2025-06-29
37682,C0735,Monitor,4,25000,2025-07-21
56771,C0323,Laptop,3,1500,2025-07-05
67959,C0141,Headphones,3,500,2025-07-18
21408,C0228,Laptop,4,12000,2025-06-16
12436,C0908,Keyboard,4,1500,2025-06-11
71821,C0368,Keyboard,4,70000,2025-06-20
82826,C0236,Laptop,1,1500,2025-07-15
47931,C0642,Monitor,1,25000,2025-07-10
69501,C0304,Laptop,4,12000,2025-07-08
34115,C0592,Headphones,2,3000,2025-07-28
13929,C0647,Laptop,1,12000,2025-07-28
65547,C0583,Tablet,3,70000,2025-07-13
34349,C0949,Keyboard,2,25000,2025-07-13
20647,C0385,Mouse,3,12000,2025-07-11
13931,C0356,Laptop,1,500,2025-07-28
98863,C0735,Monitor,2,12000,2025-07-24
92573,C0314,Monitor,4,500,2025-07-27
23385,C0030,Monitor,1,25000,2025-07-28
39833,C0803,Keyboard,3,25000,2025-06-10
54244,C0256,Headphones,4,12000,2025-08-03
81580,C0643,Keyboard,2,3000,2025-06-24
79941,C0544,Tablet,5,3000,2025-07-06
71278,C0244,Headphones,3,12000,2025-07-23
70193,C0684,Headphones,1,70000,2025-08-04
85744,C0080,Keyboard,4,70000,2025-07-04
73947,C0775,Tablet,2,500,2025-07-28
92566,C0212,Monitor,4,3000,2025-07-31
30777,C0597,Monitor,4,500,2025-07-20
95462,C0028,Headphones,2,1500,2025-06-08
72070,C0533,Headphones,2,3000,2025-06-17
43387,C0971,Headphones,4,500,2025-07-10
28874,C0590,Tablet,2,1500,2025-07-15
82015,C0130,Monitor,3,1500,2025-06-22
64652,C0473,Monitor,3,500,2025-08-03
62814,C0467,Headphones,4,70000,2025-07-09
69212,C0573,Headphones,2,3000,2025-07-01
89101,C0903,Tablet,2,70000,2025-06-27
11107,C0947,Mouse,5,70000,2025-06-18
26971,C0676,Monitor,5,70000,2025-07-30
73323,C0953,Keyboard,3,25000,2025-06-30
65438,C0966,Headphones,1,500,2025-08-01
91528,C0799,Keyboard,3,1500,2025-06-13
23843,C0900,Mouse,5,500,2025-06-06
82784,C0011,Headphones,3,70000,2025-06-12
91391,C0922,Headphones,3,500,2025-06-14
46170,C0013,Monitor,1,500,2025-06-17
72483,C0198,Keyboard,3,3000,2025-07-18
83020,C0040,Mouse,4,70000,2025-07-17
71718,C0028,Headphones,2,3000,2025-06-27
68886,C0865,Laptop,1,3000,2025-06-08
47812,C0077,Monitor,1,500,2025-07-06
59789,C0210,Mouse,4,500,2025-06-09
50625,C0396,Monitor,3,3000,2025-06-09
55851,C0853,Monitor,4,70000,2025-06-17
56997,C0027,Laptop,1,25000,2025-07-19
92629,C0851,Keyboard,2,70000,2025-06-24
34876,C0945,Monitor,3,3000,2025-06-15
66869,C0032,Headphones,1,12000,2025-06-22
57879,C0977,Headphones,2,12000,2025-07-30
90453,C0126,Keyboard,3,70000,2025-07-01
40829,C0257,Tablet,2,3000,2025-07-10
53624,C0987,Tablet,4,70000,2025-07-11
55321,C0495,Keyboard,4,1500,2025-06-11
30246,C0983,Headphones,3,500,2025-07-26
34511,C0762,Headphones,1,500,2025-06-09
85068,C0581,Monitor,1,70000,2025-06-15
94046,C0292,Keyboard,1,1500,2025-07-28
89645,C0711,Monitor,1,3000,2025-06-15
13810,C0732,Headphones,3,500,2025-06-14
57128,C0438,Monitor,5,12000,2025-06-27
71141,C0621,Headphones,4,3000,2025-07-10
69041,C0524,Monitor,3,1500,2025-06-12
76769,C0192,Laptop,2,500,2025-06-23
34072,C0408,Headphones,3,25000,2025-07-11
93535,C0286,Keyboard,4,12000,2025-07-25
63602,C0514,Monitor,3,70000,2025-07-10
85722,C0413,Headphones,4,25000,2025-07-13
58106,C0211,Laptop,1,3000,2025-07-20
23606,C0644,Keyboard,2,1500,2025-07-11
36191,C0446,Mouse,5,1500,2025-07-08
94057,C0635,Monitor,3,500,2025-08-03
98179,C0662,Monitor,2,3000,2025-08-04
82189,C0217,Laptop,1,12000,2025-07-31
86660,C0787,Monitor,5,12000,2025-07-05
73203,C0659,Mouse,5,1500,2025-07-13
23521,C0868,Tablet,1,12000,2025-06-07
70966,C0091,Monitor,1,25000,2025-07-21
93864,C0494,Laptop,2,1500,2025-07-04
86025,C0789,Keyboard,2,500,2025-08-02
64108,C0226,Keyboard,2,3000,2025-07-25
46569,C0595,Monitor,1,12000,2025-08-01
20386,C0178,Laptop,5,25000,2025-07-24
